year,week,rank,title,author,publisher,description
1953,1953-09-06,2,BATTLE CRY,Leon Uris,NA,NA
1953,1953-09-06,3,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-09-06,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-09-06,5,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-09-06,6,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-09-06,7,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-09-06,8,THE EMPEROR'S LADY,F.W. Kenyon,NA,NA
1953,1953-09-06,9,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-09-06,10,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-09-06,11,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-09-06,12,THE VERMILLION GATE,Lin Yutang,NA,NA
1953,1953-09-06,13,KINGFISHERS CATCH FIRE,Rumer Godden,NA,NA
1953,1953-09-06,14,IN THE WET,Nevil Shute,NA,NA
1953,1953-09-06,15,SATAN IN THE SUBURBS,Bertrand Russell,NA,NA
1953,1953-09-06,16,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-09-13,1,DESIREE,Annemarie Selinko,NA,NA
1953,1953-09-13,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-09-13,3,BATTLE CRY,Leon Uris,NA,NA
1953,1953-09-13,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-09-13,5,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-09-13,6,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-09-13,7,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-09-13,8,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-09-13,9,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-09-13,10,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-09-13,11,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-09-13,12,THE EMPEROR'S LADY,F.W. Kenyon,NA,NA
1953,1953-09-13,13,KINGFISHERS CATCH FIRE,Rumer Godden,NA,NA
1953,1953-09-13,14,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-09-13,15,THE SCHIRMER INHERITANCE,Eric Ambler,NA,NA
1953,1953-09-13,16,"KISS ME AGAIN, STRANGER",Daphne du Maurier,NA,NA
1953,1953-09-20,1,DESIREE,Annemarie Selinko,NA,NA
1953,1953-09-20,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-09-20,3,BATTLE CRY,Leon Uris,NA,NA
1953,1953-09-20,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-09-20,5,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-09-20,6,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-09-20,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-09-20,8,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-09-20,9,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-09-20,10,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-09-20,11,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-09-20,12,THE EMPEROR'S LADY,F.W. Kenyon,NA,NA
1953,1953-09-20,13,THE VERMILLION GATE,Lin Yutang,NA,NA
1953,1953-09-20,14,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-09-20,15,KINGFISHERS CATCH FIRE,Rumer Godden,NA,NA
1953,1953-09-20,16,ANYONE'S MY NAME,Seymour Shubin,NA,NA
1953,1953-09-27,1,DESIREE,Annemarie Selinko,NA,NA
1953,1953-09-27,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-09-27,3,BATTLE CRY,Leon Uris,NA,NA
1953,1953-09-27,4,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-09-27,5,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-09-27,6,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-09-27,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-09-27,8,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-09-27,9,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-09-27,10,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-09-27,11,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-09-27,12,THE CAINE MUTINY,Herman Wouk,NA,NA
1953,1953-09-27,13,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-09-27,14,SATAN IN THE SUBURBS,Bertrand Russell,NA,NA
1953,1953-09-27,15,KINGFISHERS CATCH FIRE,Rumer Godden,NA,NA
1953,1953-09-27,16,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-10-04,1,DESIREE,Annemarie Selinko,NA,NA
1953,1953-10-04,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-10-04,3,BATTLE CRY,Leon Uris,NA,NA
1953,1953-10-04,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-10-04,5,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-10-04,6,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-10-04,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-10-04,8,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-10-04,9,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-10-04,10,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-10-04,11,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-10-04,12,KINGFISHERS CATCH FIRE,Rumer Godden,NA,NA
1953,1953-10-04,13,THE EMPEROR'S LADY,F.W. Kenyon,NA,NA
1953,1953-10-04,14,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-10-04,15,SATAN IN THE SUBURBS,Bertrand Russell,NA,NA
1953,1953-10-04,16,HORNBLOWER AND THE ATROPOS,C.S. Forester,NA,NA
1953,1953-10-11,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-10-11,2,DESIREE,Annemarie Selinko,NA,NA
1953,1953-10-11,3,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-10-11,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-10-11,5,BATTLE CRY,Leon Uris,NA,NA
1953,1953-10-11,6,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-10-11,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-10-11,8,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-10-11,9,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-10-11,10,THE DARK ANGEL,Mika Waltari,NA,NA
1953,1953-10-11,11,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-10-11,12,THE STORY OF ESTHER COSTELLO,Nicholas Monsarrat,NA,NA
1953,1953-10-11,13,HORNBLOWER AND THE ATROPOS,C.S. Forester,NA,NA
1953,1953-10-11,14,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-10-11,15,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-10-11,16,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-10-18,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-10-18,2,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-10-18,3,DESIREE,Annemarie Selinko,NA,NA
1953,1953-10-18,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-10-18,5,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-10-18,6,BATTLE CRY,Leon Uris,NA,NA
1953,1953-10-18,7,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-10-18,8,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-10-18,9,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-10-18,10,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-10-18,11,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-10-18,12,THE FEMALE,Paul Wellman,NA,NA
1953,1953-10-18,13,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-10-18,14,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-10-18,15,THE BRIDGES AT TOKO-RI,James A. Michener,NA,NA
1953,1953-10-18,16,THE DEEP SIX,Martin Dibner,NA,NA
1953,1953-10-25,1,DESIREE,Annemarie Selinko,NA,NA
1953,1953-10-25,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-10-25,3,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-10-25,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-10-25,5,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-10-25,6,BATTLE CRY,Leon Uris,NA,NA
1953,1953-10-25,7,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-10-25,8,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-10-25,9,THE FEMALE,Paul Wellman,NA,NA
1953,1953-10-25,10,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-10-25,11,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-10-25,12,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-10-25,13,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-10-25,14,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-10-25,15,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1953,1953-10-25,16,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-11-01,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-11-01,2,DESIREE,Annemarie Selinko,NA,NA
1953,1953-11-01,3,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-11-01,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-11-01,5,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-11-01,6,BATTLE CRY,Leon Uris,NA,NA
1953,1953-11-01,7,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-11-01,8,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-11-01,9,THE FEMALE,Paul Wellman,NA,NA
1953,1953-11-01,10,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-11-01,11,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-11-01,12,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-11-01,13,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-11-01,14,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1953,1953-11-01,15,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-11-01,16,A SUNSET TOUCH,Howard Spring,NA,NA
1953,1953-11-08,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-11-08,2,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-11-08,3,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-11-08,4,DESIREE,Annemarie Selinko,NA,NA
1953,1953-11-08,5,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-11-08,6,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-11-08,7,BATTLE CRY,Leon Uris,NA,NA
1953,1953-11-08,8,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-11-08,9,THE FEMALE,Paul Wellman,NA,NA
1953,1953-11-08,10,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-11-08,11,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-11-08,12,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-11-08,13,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-11-08,14,"COME, MY BELOVED",Pearl S. Buck,NA,NA
1953,1953-11-08,15,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-11-08,16,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-11-15,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-11-15,2,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-11-15,3,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-11-15,4,DESIREE,Annemarie Selinko,NA,NA
1953,1953-11-15,5,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-11-15,6,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-11-15,7,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-11-15,8,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-11-15,9,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-11-15,10,BATTLE CRY,Leon Uris,NA,NA
1953,1953-11-15,11,THE FEMALE,Paul Wellman,NA,NA
1953,1953-11-15,12,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-11-15,13,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-11-15,14,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-11-15,15,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1953,1953-11-15,16,FROM HERE TO ETERNITY,James Jones,NA,NA
1953,1953-11-22,1,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-11-22,2,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-11-22,3,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-11-22,4,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-11-22,5,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-11-22,6,DESIREE,Annemarie Selinko,NA,NA
1953,1953-11-22,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-11-22,8,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-11-22,9,THE FEMALE,Paul Wellman,NA,NA
1953,1953-11-22,10,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-11-22,11,BATTLE CRY,Leon Uris,NA,NA
1953,1953-11-22,12,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-11-22,13,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1953,1953-11-22,14,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-11-22,15,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-11-22,16,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1953,1953-11-29,1,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-11-29,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-11-29,3,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-11-29,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-11-29,5,DESIREE,Annemarie Selinko,NA,NA
1953,1953-11-29,6,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-11-29,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-11-29,8,THE FEMALE,Paul Wellman,NA,NA
1953,1953-11-29,9,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-11-29,10,BATTLE CRY,Leon Uris,NA,NA
1953,1953-11-29,11,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-11-29,12,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-11-29,13,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-11-29,14,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1953,1953-11-29,15,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-11-29,16,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1953,1953-12-06,1,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-12-06,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-12-06,3,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-12-06,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-12-06,5,DESIREE,Annemarie Selinko,NA,NA
1953,1953-12-06,6,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-12-06,7,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-12-06,8,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-12-06,9,THE FEMALE,Paul Wellman,NA,NA
1953,1953-12-06,10,BATTLE CRY,Leon Uris,NA,NA
1953,1953-12-06,11,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-12-06,12,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-12-06,13,THE DOCTORS,Andre Soubiran,NA,NA
1953,1953-12-06,14,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1953,1953-12-06,15,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1953,1953-12-06,16,THE ADVENTURES OF AUGIE MARCH,Saul Bellow,NA,NA
1953,1953-12-20,1,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-12-20,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-12-20,3,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-12-20,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-12-20,5,DESIREE,Annemarie Selinko,NA,NA
1953,1953-12-20,6,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-12-20,7,BATTLE CRY,Leon Uris,NA,NA
1953,1953-12-20,8,THE FEMALE,Paul Wellman,NA,NA
1953,1953-12-20,9,THE DOCTORS,Andre Soubiran,NA,NA
1953,1953-12-20,10,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1953,1953-12-20,11,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-12-20,12,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-12-20,13,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-12-20,14,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1953,1953-12-20,15,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-12-20,16,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1953,1953-12-27,1,LORD VANITY,Samuel Shellabarger,NA,NA
1953,1953-12-27,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1953,1953-12-27,3,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1953,1953-12-27,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1953,1953-12-27,5,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1953,1953-12-27,6,DESIREE,Annemarie Selinko,NA,NA
1953,1953-12-27,7,BATTLE CRY,Leon Uris,NA,NA
1953,1953-12-27,8,THE FEMALE,Paul Wellman,NA,NA
1953,1953-12-27,9,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1953,1953-12-27,10,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1953,1953-12-27,11,THE UNCONQUERED,Ben Ames Williams,NA,NA
1953,1953-12-27,12,THE DOCTORS,Andre Soubiran,NA,NA
1953,1953-12-27,13,THE ROBE,Lloyd C. Douglas,NA,NA
1953,1953-12-27,14,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1953,1953-12-27,15,THE DEVIL'S LAUGHTER,Frank Yerby,NA,NA
1953,1953-12-27,16,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1954,1954-01-03,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-01-03,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-01-03,3,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-01-03,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-01-03,5,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-01-03,6,BATTLE CRY,Leon Uris,NA,NA
1954,1954-01-03,7,THE FEMALE,Paul Wellman,NA,NA
1954,1954-01-03,8,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-01-03,9,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-01-03,10,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-01-03,11,DESIREE,Annemarie Selinko,NA,NA
1954,1954-01-03,12,THE UNCONQUERED,Ben Ames Williams,NA,NA
1954,1954-01-03,13,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1954,1954-01-03,14,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1954,1954-01-03,15,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1954,1954-01-03,16,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-01-10,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-01-10,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-01-10,3,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-01-10,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-01-10,5,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-01-10,6,BATTLE CRY,Leon Uris,NA,NA
1954,1954-01-10,7,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-01-10,8,DESIREE,Annemarie Selinko,NA,NA
1954,1954-01-10,9,THE FEMALE,Paul Wellman,NA,NA
1954,1954-01-10,10,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-01-10,11,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-01-10,12,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1954,1954-01-10,13,THE UNCONQUERED,Ben Ames Williams,NA,NA
1954,1954-01-10,14,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-01-10,15,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1954,1954-01-10,16,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1954,1954-01-17,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-01-17,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-01-17,3,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-01-17,4,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-01-17,5,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-01-17,6,THE FEMALE,Paul Wellman,NA,NA
1954,1954-01-17,7,BATTLE CRY,Leon Uris,NA,NA
1954,1954-01-17,8,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-01-17,9,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-01-17,10,DESIREE,Annemarie Selinko,NA,NA
1954,1954-01-17,11,THE UNCONQUERED,Ben Ames Williams,NA,NA
1954,1954-01-17,12,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1954,1954-01-17,13,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-01-17,14,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1954,1954-01-17,15,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-01-17,16,THE HEART OF THE FAMILY,Elizabeth Goudge,NA,NA
1954,1954-01-24,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-01-24,2,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-01-24,3,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-01-24,4,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-01-24,5,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-01-24,6,BATTLE CRY,Leon Uris,NA,NA
1954,1954-01-24,7,THE FEMALE,Paul Wellman,NA,NA
1954,1954-01-24,8,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-01-24,9,THE UNCONQUERED,Ben Ames Williams,NA,NA
1954,1954-01-24,10,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-01-24,11,NOT AS A STRANGER,Morton Thompson,NA,NA
1954,1954-01-24,12,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-01-24,13,DESIREE,Annemarie Selinko,NA,NA
1954,1954-01-24,14,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-01-24,15,THE SILVER CHALICE,Thomas B. Costain,NA,NA
1954,1954-01-24,16,A PASSAGE IN THE NIGHT,Sholem Asch,NA,NA
1954,1954-01-31,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-01-31,2,NOT AS A STRANGER,Morton Thompson,NA,NA
1954,1954-01-31,3,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-01-31,4,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-01-31,5,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-01-31,6,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-01-31,7,BATTLE CRY,Leon Uris,NA,NA
1954,1954-01-31,8,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-01-31,9,THE FEMALE,Paul Wellman,NA,NA
1954,1954-01-31,10,CRESS DELAHANTY,Jessamyn West,NA,NA
1954,1954-01-31,11,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-01-31,12,THE UNCONQUERED,Ben Ames Williams,NA,NA
1954,1954-01-31,13,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-01-31,14,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-01-31,15,DESIREE,Annemarie Selinko,NA,NA
1954,1954-01-31,16,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1954,1954-02-07,1,LORD VANITY,Samuel Shellabarger,NA,NA
1954,1954-02-07,2,NOT AS A STRANGER,Morton Thompson,NA,NA
1954,1954-02-07,3,THE HIGH AND THE MIGHTY,Ernest K. Gann,NA,NA
1954,1954-02-07,4,BEYOND THIS PLACE,A.J. Cronin,NA,NA
1954,1954-02-07,5,BATTLE CRY,Leon Uris,NA,NA
1954,1954-02-07,6,TIME AND TIME AGAIN,James Hilton,NA,NA
1954,1954-02-07,7,THE LADY OF ARLINGTON,Harnett T. Kane,NA,NA
1954,1954-02-07,8,THE FEMALE,Paul Wellman,NA,NA
1954,1954-02-07,9,THE DOCTORS,Andre Soubiran,NA,NA
1954,1954-02-07,10,CRESS DELAHANTY,Jessamyn West,NA,NA
1954,1954-02-07,11,LOVE IS A BRIDGE,Charles Bracelen Flood,NA,NA
1954,1954-02-07,12,THE ROBE,Lloyd C. Douglas,NA,NA
1954,1954-02-07,13,TOMORROW!,Philip Wylie,NA,NA
1954,1954-02-07,14,THE SHADOWS OF THE IMAGES,William E. Barrett,NA,NA
1954,1954-02-07,15,TOO LATE THE PHALAROPE,Alan Paton,NA,NA
1954,1954-02-07,16,DESIREE,Annemarie Selinko,NA,NA
1954,1954-02-14,1,NOT AS A STRANGER,Morton Thompson,NA,NA
