year,week,rank,title,author
1961,1961-12-03,1,FRANNY AND ZOOEY,J.D. Salinger
1961,1961-12-03,2,THE AGONY AND THE ECSTASY,Irving Stone
1961,1961-12-03,3,TO KILL A MOCKINGBIRD,Harper Lee
1961,1961-12-03,4,THE CARPETBAGGERS,Harold Robbins
1961,1961-12-03,5,SPIRIT LAKE,MacKinlay Kantor
1961,1961-12-03,6,LITTLE ME,Patrick Dennis
1961,1961-12-03,7,CHAIRMAN OF THE BORED,Edward Streeter
1961,1961-12-03,8,CLOCK WITHOUT HANDS,Carson McCullers
1961,1961-12-03,9,MILA 18,Leon Uris
1961,1961-12-03,10,THE JUDAS TREE,A.J. Cronin
1961,1961-12-03,11,TROPIC OF CANCER,Henry Miller
1961,1961-12-03,12,THE WHITE RAJAH,Nicholas Monsarrat
1961,1961-12-03,13,THE EDGE OF SADNESS,Edwin O'Connor
1961,1961-12-03,14,A PROLOGUE TO LOVE,Taylor Caldwell
1961,1961-12-03,15,THE PEACEMAKERS,Marquis William Childs
1961,1961-12-03,16,A NEW LIFE,Bernard Malamud
1961,1961-12-10,1,FRANNY AND ZOOEY,J.D. Salinger
1961,1961-12-10,2,THE AGONY AND THE ECSTASY,Irving Stone
1961,1961-12-10,3,TO KILL A MOCKINGBIRD,Harper Lee
1961,1961-12-10,4,THE CARPETBAGGERS,Harold Robbins
1961,1961-12-10,5,SPIRIT LAKE,MacKinlay Kantor
1961,1961-12-10,6,LITTLE ME,Patrick Dennis
1961,1961-12-10,7,CHAIRMAN OF THE BORED,Edward Streeter
1961,1961-12-10,8,CLOCK WITHOUT HANDS,Carson McCullers
1961,1961-12-10,9,THE JUDAS TREE,A.J. Cronin
1961,1961-12-10,10,A PROLOGUE TO LOVE,Taylor Caldwell
1961,1961-12-10,11,DAUGHTER OF SILENCE,Morris L. West
1961,1961-12-10,12,THE WINTER OF OUR DISCONTENT,John Steinbeck
1961,1961-12-10,13,MILA 18,Leon Uris
1961,1961-12-10,14,THE INCREDIBLE JOURNEY,Sheila Burnford
1961,1961-12-10,15,TROPIC OF CANCER,Henry Miller
1961,1961-12-10,16,THE WHITE RAJAH,Nicholas Monsarrat
1961,1961-12-17,1,FRANNY AND ZOOEY,J.D. Salinger
1961,1961-12-17,2,THE AGONY AND THE ECSTASY,Irving Stone
1961,1961-12-17,3,TO KILL A MOCKINGBIRD,Harper Lee
1961,1961-12-17,4,SPIRIT LAKE,MacKinlay Kantor
1961,1961-12-17,5,THE CARPETBAGGERS,Harold Robbins
1961,1961-12-17,6,CHAIRMAN OF THE BORED,Edward Streeter
1961,1961-12-17,7,LITTLE ME,Patrick Dennis
1961,1961-12-17,8,DAUGHTER OF SILENCE,Morris L. West
1961,1961-12-17,9,THE JUDAS TREE,A.J. Cronin
1961,1961-12-17,10,THE INCREDIBLE JOURNEY,Sheila Burnford
1961,1961-12-17,11,I MET A LADY,Howard Spring
1961,1961-12-17,12,CLOCK WITHOUT HANDS,Carson McCullers
1961,1961-12-17,13,A PROLOGUE TO LOVE,Taylor Caldwell
1961,1961-12-17,14,MILA 18,Leon Uris
1961,1961-12-17,15,THE EDGE OF SADNESS,Edwin O'Connor
1961,1961-12-17,16,TROPIC OF CANCER,Henry Miller
1961,1961-12-24,1,FRANNY AND ZOOEY,J.D. Salinger
1961,1961-12-24,2,THE AGONY AND THE ECSTASY,Irving Stone
1961,1961-12-24,3,TO KILL A MOCKINGBIRD,Harper Lee
1961,1961-12-24,4,LITTLE ME,Patrick Dennis
1961,1961-12-24,5,SPIRIT LAKE,MacKinlay Kantor
1961,1961-12-24,6,CHAIRMAN OF THE BORED,Edward Streeter
1961,1961-12-24,7,THE CARPETBAGGERS,Harold Robbins
1961,1961-12-24,8,A PROLOGUE TO LOVE,Taylor Caldwell
1961,1961-12-24,9,DAUGHTER OF SILENCE,Morris L. West
1961,1961-12-24,10,THE JUDAS TREE,A.J. Cronin
1961,1961-12-24,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1961,1961-12-24,12,MILA 18,Leon Uris
1961,1961-12-24,13,THE PEACEMAKERS,Marquis William Childs
1961,1961-12-24,14,CLOCK WITHOUT HANDS,Carson McCullers
1961,1961-12-24,15,THE WINTER OF OUR DISCONTENT,John Steinbeck
1961,1961-12-24,16,I MET A LADY,Howard Spring
1961,1961-12-31,1,FRANNY AND ZOOEY,J.D. Salinger
1961,1961-12-31,2,THE AGONY AND THE ECSTASY,Irving Stone
1961,1961-12-31,3,TO KILL A MOCKINGBIRD,Harper Lee
1961,1961-12-31,4,SPIRIT LAKE,MacKinlay Kantor
1961,1961-12-31,5,LITTLE ME,Patrick Dennis
1961,1961-12-31,6,CHAIRMAN OF THE BORED,Edward Streeter
1961,1961-12-31,7,THE CARPETBAGGERS,Harold Robbins
1961,1961-12-31,8,THE JUDAS TREE,A.J. Cronin
1961,1961-12-31,9,A PROLOGUE TO LOVE,Taylor Caldwell
1961,1961-12-31,10,DAUGHTER OF SILENCE,Morris L. West
1961,1961-12-31,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1961,1961-12-31,12,CLOCK WITHOUT HANDS,Carson McCullers
1961,1961-12-31,13,I MET A LADY,Howard Spring
1961,1961-12-31,14,THE EDGE OF SADNESS,Edwin O'Connor
1961,1961-12-31,15,A NEW LIFE,Bernard Malamud
1961,1961-12-31,16,MILA 18,Leon Uris
1962,1962-01-07,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-01-07,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-01-07,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-01-07,4,LITTLE ME,Patrick Dennis
1962,1962-01-07,5,SPIRIT LAKE,MacKinlay Kantor
1962,1962-01-07,6,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-01-07,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-01-07,8,DAUGHTER OF SILENCE,Morris L. West
1962,1962-01-07,9,THE CARPETBAGGERS,Harold Robbins
1962,1962-01-07,10,THE JUDAS TREE,A.J. Cronin
1962,1962-01-07,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-01-07,12,THE EDGE OF SADNESS,Edwin O'Connor
1962,1962-01-07,13,A NEW LIFE,Bernard Malamud
1962,1962-01-07,14,CLOCK WITHOUT HANDS,Carson McCullers
1962,1962-01-07,15,MILA 18,Leon Uris
1962,1962-01-07,16,WILDERNESS,Robert Penn Warren
1962,1962-01-14,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-01-14,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-01-14,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-01-14,4,LITTLE ME,Patrick Dennis
1962,1962-01-14,5,SPIRIT LAKE,MacKinlay Kantor
1962,1962-01-14,6,DAUGHTER OF SILENCE,Morris L. West
1962,1962-01-14,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-01-14,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-01-14,9,THE CARPETBAGGERS,Harold Robbins
1962,1962-01-14,10,THE JUDAS TREE,A.J. Cronin
1962,1962-01-14,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-01-14,12,THE IVY TREE,Mary Stewart
1962,1962-01-14,13,MILA 18,Leon Uris
1962,1962-01-14,14,I MET A LADY,Howard Spring
1962,1962-01-14,15,GOD MUST BE SAD,Fannie Hurst
1962,1962-01-14,16,ASSEMBLY,John O'Hara
1962,1962-01-21,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-01-21,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-01-21,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-01-21,4,LITTLE ME,Patrick Dennis
1962,1962-01-21,5,SPIRIT LAKE,MacKinlay Kantor
1962,1962-01-21,6,DAUGHTER OF SILENCE,Morris L. West
1962,1962-01-21,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-01-21,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-01-21,9,THE CARPETBAGGERS,Harold Robbins
1962,1962-01-21,10,THE IVY TREE,Mary Stewart
1962,1962-01-21,11,THE JUDAS TREE,A.J. Cronin
1962,1962-01-21,12,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-01-21,13,CLOCK WITHOUT HANDS,Carson McCullers
1962,1962-01-21,14,I MET A LADY,Howard Spring
1962,1962-01-21,15,THE LATTIMER LEGEND,Ann Hellesbusch Hebson
1962,1962-01-21,16,MILA 18,Leon Uris
1962,1962-01-28,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-01-28,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-01-28,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-01-28,4,LITTLE ME,Patrick Dennis
1962,1962-01-28,5,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-01-28,6,SPIRIT LAKE,MacKinlay Kantor
1962,1962-01-28,7,DAUGHTER OF SILENCE,Morris L. West
1962,1962-01-28,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-01-28,9,THE IVY TREE,Mary Stewart
1962,1962-01-28,10,THE CARPETBAGGERS,Harold Robbins
1962,1962-01-28,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-01-28,12,CLOCK WITHOUT HANDS,Carson McCullers
1962,1962-01-28,13,THE JUDAS TREE,A.J. Cronin
1962,1962-01-28,14,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-01-28,15,MILA 18,Leon Uris
1962,1962-01-28,16,A NEW LIFE,Bernard Malamud
1962,1962-02-04,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-02-04,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-02-04,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-02-04,4,LITTLE ME,Patrick Dennis
1962,1962-02-04,5,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-02-04,6,DAUGHTER OF SILENCE,Morris L. West
1962,1962-02-04,7,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-02-04,8,SPIRIT LAKE,MacKinlay Kantor
1962,1962-02-04,9,THE IVY TREE,Mary Stewart
1962,1962-02-04,10,THE CARPETBAGGERS,Harold Robbins
1962,1962-02-04,11,THE JUDAS TREE,A.J. Cronin
1962,1962-02-04,12,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-02-04,13,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-02-04,14,CLOCK WITHOUT HANDS,Carson McCullers
1962,1962-02-04,15,I MET A LADY,Howard Spring
1962,1962-02-04,16,THE END OF THE BATTLE,Evelyn Waugh
1962,1962-02-11,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-02-11,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-02-11,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-02-11,4,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-02-11,5,LITTLE ME,Patrick Dennis
1962,1962-02-11,6,DAUGHTER OF SILENCE,Morris L. West
1962,1962-02-11,7,SPIRIT LAKE,MacKinlay Kantor
1962,1962-02-11,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-02-11,9,THE IVY TREE,Mary Stewart
1962,1962-02-11,10,THE CARPETBAGGERS,Harold Robbins
1962,1962-02-11,11,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-02-11,12,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-02-11,13,TWILIGHT OF HONOR,Al Dewlen
1962,1962-02-11,14,KIRKLAND REVELS,Victoria Holt
1962,1962-02-11,15,I MET A LADY,Howard Spring
1962,1962-02-11,16,THE JUDAS TREE,A.J. Cronin
1962,1962-02-18,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-02-18,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-02-18,3,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-02-18,4,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-02-18,5,DAUGHTER OF SILENCE,Morris L. West
1962,1962-02-18,6,LITTLE ME,Patrick Dennis
1962,1962-02-18,7,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-02-18,8,THE IVY TREE,Mary Stewart
1962,1962-02-18,9,SPIRIT LAKE,MacKinlay Kantor
1962,1962-02-18,10,THE CARPETBAGGERS,Harold Robbins
1962,1962-02-18,11,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-02-18,12,KIRKLAND REVELS,Victoria Holt
1962,1962-02-18,13,TWILIGHT OF HONOR,Al Dewlen
1962,1962-02-18,14,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-02-18,15,THE JUDAS TREE,A.J. Cronin
1962,1962-02-18,16,A DANCE TO THE MUSIC OF TIME: The Kindly Ones,Anthony Powell
1962,1962-02-25,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-02-25,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-02-25,3,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-02-25,4,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-02-25,5,DAUGHTER OF SILENCE,Morris L. West
1962,1962-02-25,6,LITTLE ME,Patrick Dennis
1962,1962-02-25,7,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-02-25,8,THE IVY TREE,Mary Stewart
1962,1962-02-25,9,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-02-25,10,SPIRIT LAKE,MacKinlay Kantor
1962,1962-02-25,11,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-02-25,12,THE CARPETBAGGERS,Harold Robbins
1962,1962-02-25,13,TWILIGHT OF HONOR,Al Dewlen
1962,1962-02-25,14,A STAR IN THE WIND,Robert Nathan
1962,1962-02-25,15,THE END OF THE BATTLE,Evelyn Waugh
1962,1962-02-25,16,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-03-04,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-03-04,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-03-04,3,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-03-04,4,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-03-04,5,DAUGHTER OF SILENCE,Morris L. West
1962,1962-03-04,6,THE IVY TREE,Mary Stewart
1962,1962-03-04,7,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-03-04,8,LITTLE ME,Patrick Dennis
1962,1962-03-04,9,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-03-04,10,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-03-04,11,THE CARPETBAGGERS,Harold Robbins
1962,1962-03-04,12,THE BULL FROM THE SEA,Mary Renault
1962,1962-03-04,13,SPIRIT LAKE,MacKinlay Kantor
1962,1962-03-04,14,KIRKLAND REVELS,Victoria Holt
1962,1962-03-04,15,TWILIGHT OF HONOR,Al Dewlen
1962,1962-03-04,16,A STAR IN THE WIND,Robert Nathan
1962,1962-03-11,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-03-11,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-03-11,3,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-03-11,4,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-03-11,5,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-03-11,6,THE IVY TREE,Mary Stewart
1962,1962-03-11,7,DAUGHTER OF SILENCE,Morris L. West
1962,1962-03-11,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-03-11,9,THE BULL FROM THE SEA,Mary Renault
1962,1962-03-11,10,LITTLE ME,Patrick Dennis
1962,1962-03-11,11,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-03-11,12,TWILIGHT OF HONOR,Al Dewlen
1962,1962-03-11,13,THE CARPETBAGGERS,Harold Robbins
1962,1962-03-11,14,KIRKLAND REVELS,Victoria Holt
1962,1962-03-11,15,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-03-11,16,A DANCE TO THE MUSIC OF TIME: The Kindly Ones,Anthony Powell
1962,1962-03-18,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-03-18,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-03-18,3,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-03-18,4,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-03-18,5,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-03-18,6,THE BULL FROM THE SEA,Mary Renault
1962,1962-03-18,7,DAUGHTER OF SILENCE,Morris L. West
1962,1962-03-18,8,THE IVY TREE,Mary Stewart
1962,1962-03-18,9,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-03-18,10,LITTLE ME,Patrick Dennis
1962,1962-03-18,11,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-03-18,12,DEVIL WATER,Anya Seton
1962,1962-03-18,13,A STAR IN THE WIND,Robert Nathan
1962,1962-03-18,14,THE CARPETBAGGERS,Harold Robbins
1962,1962-03-18,15,KIRKLAND REVELS,Victoria Holt
1962,1962-03-18,16,TWILIGHT OF HONOR,Al Dewlen
1962,1962-03-25,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-03-25,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-03-25,3,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-03-25,4,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-03-25,5,THE BULL FROM THE SEA,Mary Renault
1962,1962-03-25,6,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-03-25,7,DEVIL WATER,Anya Seton
1962,1962-03-25,8,THE IVY TREE,Mary Stewart
1962,1962-03-25,9,DAUGHTER OF SILENCE,Morris L. West
1962,1962-03-25,10,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-03-25,11,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-03-25,12,LITTLE ME,Patrick Dennis
1962,1962-03-25,13,KIRKLAND REVELS,Victoria Holt
1962,1962-03-25,14,THE CARPETBAGGERS,Harold Robbins
1962,1962-03-25,15,CASTLE DOR,Arthur Quiller-Couch and Daphne du Maurier
1962,1962-03-25,16,TWILIGHT OF HONOR,Al Dewlen
1962,1962-04-01,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-04-01,2,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-04-01,3,THE BULL FROM THE SEA,Mary Renault
1962,1962-04-01,4,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-04-01,5,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-04-01,6,DEVIL WATER,Anya Seton
1962,1962-04-01,7,THE IVY TREE,Mary Stewart
1962,1962-04-01,8,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-04-01,9,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-04-01,10,DAUGHTER OF SILENCE,Morris L. West
1962,1962-04-01,11,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-04-01,12,KIRKLAND REVELS,Victoria Holt
1962,1962-04-01,13,THE INCREDIBLE JOURNEY,Sheila Burnford
1962,1962-04-01,14,TWILIGHT OF HONOR,Al Dewlen
1962,1962-04-01,15,CASTLE DOR,Arthur Quiller-Couch and Daphne du Maurier
1962,1962-04-01,16,LITTLE ME,Patrick Dennis
1962,1962-04-08,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-04-08,2,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-04-08,3,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-04-08,4,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-04-08,5,THE BULL FROM THE SEA,Mary Renault
1962,1962-04-08,6,DEVIL WATER,Anya Seton
1962,1962-04-08,7,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-04-08,8,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-04-08,9,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-04-08,10,DAUGHTER OF SILENCE,Morris L. West
1962,1962-04-08,11,THE IVY TREE,Mary Stewart
1962,1962-04-08,12,LITTLE ME,Patrick Dennis
1962,1962-04-08,13,TWILIGHT OF HONOR,Al Dewlen
1962,1962-04-08,14,KIRKLAND REVELS,Victoria Holt
1962,1962-04-08,15,THE CARPETBAGGERS,Harold Robbins
1962,1962-04-08,16,CAPITOL HILL,Andrew Tully
1962,1962-04-15,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-04-15,2,THE BULL FROM THE SEA,Mary Renault
1962,1962-04-15,3,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-04-15,4,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-04-15,5,DEVIL WATER,Anya Seton
1962,1962-04-15,6,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-04-15,7,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-04-15,8,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-04-15,9,THE IVY TREE,Mary Stewart
1962,1962-04-15,10,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-04-15,11,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-04-15,12,DAUGHTER OF SILENCE,Morris L. West
1962,1962-04-15,13,THE CARPETBAGGERS,Harold Robbins
1962,1962-04-15,14,LITTLE ME,Patrick Dennis
1962,1962-04-15,15,CAPITOL HILL,Andrew Tully
1962,1962-04-15,16,ISLAND,Aldous Huxley
1962,1962-04-22,1,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-04-22,2,THE BULL FROM THE SEA,Mary Renault
1962,1962-04-22,3,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-04-22,4,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-04-22,5,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-04-22,6,DEVIL WATER,Anya Seton
1962,1962-04-22,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-04-22,8,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-04-22,9,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-04-22,10,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-04-22,11,THE IVY TREE,Mary Stewart
1962,1962-04-22,12,ISLAND,Aldous Huxley
1962,1962-04-22,13,HORNSTEIN'S BOY,Robert Traver
1962,1962-04-22,14,DAUGHTER OF SILENCE,Morris L. West
1962,1962-04-22,15,PIGEON FEATHERS,John Updike
1962,1962-04-22,16,KIRKLAND REVELS,Victoria Holt
1962,1962-04-29,1,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-04-29,2,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-04-29,3,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-04-29,4,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-04-29,5,THE BULL FROM THE SEA,Mary Renault
1962,1962-04-29,6,DEVIL WATER,Anya Seton
1962,1962-04-29,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-04-29,8,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-04-29,9,ISLAND,Aldous Huxley
1962,1962-04-29,10,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-04-29,11,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-04-29,12,THE IVY TREE,Mary Stewart
1962,1962-04-29,13,HORNSTEIN'S BOY,Robert Traver
1962,1962-04-29,14,PIGEON FEATHERS,John Updike
1962,1962-04-29,15,CAPITOL HILL,Andrew Tully
1962,1962-04-29,16,DAUGHTER OF SILENCE,Morris L. West
1962,1962-05-06,1,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-05-06,2,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-05-06,3,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-05-06,4,THE BULL FROM THE SEA,Mary Renault
1962,1962-05-06,5,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-05-06,6,DEVIL WATER,Anya Seton
1962,1962-05-06,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-05-06,8,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-05-06,9,ISLAND,Aldous Huxley
1962,1962-05-06,10,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-05-06,11,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-05-06,12,THE IVY TREE,Mary Stewart
1962,1962-05-06,13,HORNSTEIN'S BOY,Robert Traver
1962,1962-05-06,14,PIGEON FEATHERS,John Updike
1962,1962-05-06,15,A LONG AND HAPPY LIFE,Reynolds Price
1962,1962-05-06,16,THE FORGOTTEN SMILE,Margaret Kennedy
1962,1962-05-13,1,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-05-13,2,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-05-13,3,THE BULL FROM THE SEA,Mary Renault
1962,1962-05-13,4,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-05-13,5,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-05-13,6,DEVIL WATER,Anya Seton
1962,1962-05-13,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-05-13,8,ISLAND,Aldous Huxley
1962,1962-05-13,9,HORNSTEIN'S BOY,Robert Traver
1962,1962-05-13,10,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-05-13,11,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-05-13,12,THE IVY TREE,Mary Stewart
1962,1962-05-13,13,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-05-13,14,A LONG AND HAPPY LIFE,Reynolds Price
1962,1962-05-13,15,LITTLE ME,Patrick Dennis
1962,1962-05-13,16,PIGEON FEATHERS,John Updike
1962,1962-05-20,1,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-05-20,2,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-05-20,3,THE BULL FROM THE SEA,Mary Renault
1962,1962-05-20,4,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-05-20,5,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-05-20,6,DEVIL WATER,Anya Seton
1962,1962-05-20,7,ISLAND,Aldous Huxley
1962,1962-05-20,8,HORNSTEIN'S BOY,Robert Traver
1962,1962-05-20,9,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-05-20,10,"CAPTAIN NEWMAN, M.D.",Leo Calvin Rosten
1962,1962-05-20,11,CHAIRMAN OF THE BORED,Edward Streeter
1962,1962-05-20,12,TO KILL A MOCKINGBIRD,Harper Lee
1962,1962-05-20,13,PIGEON FEATHERS,John Updike
1962,1962-05-20,14,A LONG AND HAPPY LIFE,Reynolds Price
1962,1962-05-20,15,CAPITOL HILL,Andrew Tully
1962,1962-05-20,16,THE FORGOTTEN SMILE,Margaret Kennedy
1962,1962-05-27,1,SHIP OF FOOLS,Katherine Anne Porter
1962,1962-05-27,2,FRANNY AND ZOOEY,J.D. Salinger
1962,1962-05-27,3,THE BULL FROM THE SEA,Mary Renault
1962,1962-05-27,4,THE AGONY AND THE ECSTASY,Irving Stone
1962,1962-05-27,5,THE FOX IN THE ATTIC,Richard Hughes
1962,1962-05-27,6,DEVIL WATER,Anya Seton
1962,1962-05-27,7,A PROLOGUE TO LOVE,Taylor Caldwell
1962,1962-05-27,8,HORNSTEIN'S BOY,Robert Traver
1962,1962-05-27,9,ISLAND,Aldous Huxley
1962,1962-05-27,10,YOUNGBLOOD HAWKE,Herman Wouk
1962,1962-05-27,11,TO KILL A MOCKINGBIRD,Harper Lee
