year,week,rank,title,author
2022,2022-10-02,14,ALL YOUR PERFECTS,Colleen Hoover
2022,2022-10-02,15,A COURT OF SILVER FLAMES,Sarah J. Maas
2022,2022-10-09,1,DREAMLAND,Nicholas Sparks
2022,2022-10-09,2,IT ENDS WITH US,Colleen Hoover
2022,2022-10-09,3,VERITY,Colleen Hoover
2022,2022-10-09,4,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-10-09,5,FAIRY TALE,Stephen King
2022,2022-10-09,6,THE BULLET THAT MISSED,Richard Osman
2022,2022-10-09,7,UGLY LOVE,Colleen Hoover
2022,2022-10-09,8,MAYBE NOW,Colleen Hoover
2022,2022-10-09,9,BLOWBACK,James Patterson and Brendan DuBois
2022,2022-10-09,10,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-10-09,11,NOVEMBER 9,Colleen Hoover
2022,2022-10-09,12,VINCE FLYNN: OATH OF LOYALTY,Kyle Mills
2022,2022-10-09,13,LUCY BY THE SEA,Elizabeth Strout
2022,2022-10-09,14,SWEETWATER AND THE WITCH,Jayne Castle
2022,2022-10-09,15,THE VIPER,J.R. Ward
2022,2022-10-16,1,VERITY,Colleen Hoover
2022,2022-10-16,2,IT ENDS WITH US,Colleen Hoover
2022,2022-10-16,3,FAIRY TALE,Stephen King
2022,2022-10-16,4,THE GOLDEN ENCLAVES,Naomi Novik
2022,2022-10-16,5,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-10-16,6,DREAMLAND,Nicholas Sparks
2022,2022-10-16,7,TREASURE STATE,C.J. Box
2022,2022-10-16,8,UGLY LOVE,Colleen Hoover
2022,2022-10-16,9,THE WINNERS,Fredrik Backman
2022,2022-10-16,10,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-10-16,11,NOVEMBER 9,Colleen Hoover
2022,2022-10-16,12,BLOWBACK,James Patterson and Brendan DuBois
2022,2022-10-16,13,SUSPECT,Scott Turow
2022,2022-10-16,14,MAYBE NOW,Colleen Hoover
2022,2022-10-16,15,VINCE FLYNN: OATH OF LOYALTY,Kyle Mills
2022,2022-10-23,1,RIGHTEOUS PREY,John Sandford
2022,2022-10-23,2,VERITY,Colleen Hoover
2022,2022-10-23,3,IT ENDS WITH US,Colleen Hoover
2022,2022-10-23,4,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-10-23,5,FAIRY TALE,Stephen King
2022,2022-10-23,6,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-10-23,7,OUR MISSING HEARTS,Celeste Ng
2022,2022-10-23,8,DREAMLAND,Nicholas Sparks
2022,2022-10-23,9,UGLY LOVE,Colleen Hoover
2022,2022-10-23,10,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-10-23,11,NOVEMBER 9,Colleen Hoover
2022,2022-10-23,12,MAYBE NOW,Colleen Hoover
2022,2022-10-23,13,ENDLESS SUMMER,Elin Hilderbrand
2022,2022-10-23,14,BLOWBACK,James Patterson and Brendan DuBois
2022,2022-10-23,15,THE SILENT PATIENT,Alex Michaelides
2022,2022-10-30,1,LONG SHADOWS,David Baldacci
2022,2022-10-30,2,THE MAZE,Nelson DeMille
2022,2022-10-30,3,VERITY,Colleen Hoover
2022,2022-10-30,4,IT ENDS WITH US,Colleen Hoover
2022,2022-10-30,5,FAIRY TALE,Stephen King
2022,2022-10-30,6,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-10-30,7,UGLY LOVE,Colleen Hoover
2022,2022-10-30,8,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-10-30,9,DREAMLAND,Nicholas Sparks
2022,2022-10-30,10,THE HIGH NOTES,Danielle Steel
2022,2022-10-30,11,DISTANT THUNDER,Stuart Woods
2022,2022-10-30,12,DARK WHISPER,Christine Feehan
2022,2022-10-30,13,RIGHTEOUS PREY,John Sandford
2022,2022-10-30,14,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-10-30,15,OUR MISSING HEARTS,Celeste Ng
2022,2022-11-06,1,IT STARTS WITH US,Colleen Hoover
2022,2022-11-06,2,THE BOYS FROM BILOXI,John Grisham
2022,2022-11-06,3,IT ENDS WITH US,Colleen Hoover
2022,2022-11-06,4,VERITY,Colleen Hoover
2022,2022-11-06,5,DEMON COPPERHEAD,Barbara Kingsolver
2022,2022-11-06,6,LONG SHADOWS,David Baldacci
2022,2022-11-06,7,UGLY LOVE,Colleen Hoover
2022,2022-11-06,8,FAIRY TALE,Stephen King
2022,2022-11-06,9,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-11-06,10,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-11-06,11,DREAMLAND,Nicholas Sparks
2022,2022-11-06,12,THE MAZE,Nelson DeMille
2022,2022-11-06,13,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-11-06,14,NOVEMBER 9,Colleen Hoover
2022,2022-11-06,15,RIGHTEOUS PREY,John Sandford
2022,2022-11-13,1,IT STARTS WITH US,Colleen Hoover
2022,2022-11-13,2,NO PLAN B,Lee Child and Andrew Child
2022,2022-11-13,3,IT ENDS WITH US,Colleen Hoover
2022,2022-11-13,4,THE BOYS FROM BILOXI,John Grisham
2022,2022-11-13,5,VERITY,Colleen Hoover
2022,2022-11-13,6,FIRE AND BLOOD,George R.R. Martin
2022,2022-11-13,7,LIVID,Patricia Cornwell
2022,2022-11-13,8,THE PASSENGER,Cormac McCarthy
2022,2022-11-13,9,UGLY LOVE,Colleen Hoover
2022,2022-11-13,10,LONG SHADOWS,David Baldacci
2022,2022-11-13,11,FAIRY TALE,Stephen King
2022,2022-11-13,12,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-11-13,13,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-11-13,14,DEMON COPPERHEAD,Barbara Kingsolver
2022,2022-11-13,15,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-11-20,1,IT STARTS WITH US,Colleen Hoover
2022,2022-11-20,2,GOING ROGUE,Janet Evanovich
2022,2022-11-20,3,IT ENDS WITH US,Colleen Hoover
2022,2022-11-20,4,TRIPLE CROSS,James Patterson
2022,2022-11-20,5,THE BOYS FROM BILOXI,John Grisham
2022,2022-11-20,6,VERITY,Colleen Hoover
2022,2022-11-20,7,NO PLAN B,Lee Child and Andrew Child
2022,2022-11-20,8,RACING THE LIGHT,Robert Crais
2022,2022-11-20,9,UGLY LOVE,Colleen Hoover
2022,2022-11-20,10,FAIRY TALE,Stephen King
2022,2022-11-20,11,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-11-20,12,LONG SHADOWS,David Baldacci
2022,2022-11-20,13,DEMON COPPERHEAD,Barbara Kingsolver
2022,2022-11-20,14,FIRE AND BLOOD,George R.R. Martin
2022,2022-11-20,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-11-27,1,IT STARTS WITH US,Colleen Hoover
2022,2022-11-27,2,DESERT STAR,Michael Connelly
2022,2022-11-27,3,IT ENDS WITH US,Colleen Hoover
2022,2022-11-27,4,THE BOYS FROM BILOXI,John Grisham
2022,2022-11-27,5,VERITY,Colleen Hoover
2022,2022-11-27,6,NO PLAN B,Lee Child and Andrew Child
2022,2022-11-27,7,UGLY LOVE,Colleen Hoover
2022,2022-11-27,8,NOVEMBER 9,Colleen Hoover
2022,2022-11-27,9,GOING ROGUE,Janet Evanovich
2022,2022-11-27,10,FAIRY TALE,Stephen King
2022,2022-11-27,11,TRIPLE CROSS,James Patterson
2022,2022-11-27,12,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-11-27,13,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-11-27,14,LESSONS IN CHEMISTRY,Bonnie Garmus
2022,2022-11-27,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-12-04,1,IT STARTS WITH US,Colleen Hoover
2022,2022-12-04,2,THE LOST METAL,Brandon Sanderson
2022,2022-12-04,3,IT ENDS WITH US,Colleen Hoover
2022,2022-12-04,4,THE BOYS FROM BILOXI,John Grisham
2022,2022-12-04,5,VERITY,Colleen Hoover
2022,2022-12-04,6,DESERT STAR,Michael Connelly
2022,2022-12-04,7,FAIRY TALE,Stephen King
2022,2022-12-04,8,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-12-04,9,NO PLAN B,Lee Child and Andrew Child
2022,2022-12-04,10,LESSONS IN CHEMISTRY,Bonnie Garmus
2022,2022-12-04,11,UGLY LOVE,Colleen Hoover
2022,2022-12-04,12,GOING ROGUE,Janet Evanovich
2022,2022-12-04,13,A LIGHT IN THE FLAME,Jennifer L. Armentrout
2022,2022-12-04,14,NOVEMBER 9,Colleen Hoover
2022,2022-12-04,15,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-12-11,1,IT STARTS WITH US,Colleen Hoover
2022,2022-12-11,2,THE CHOICE,Nora Roberts
2022,2022-12-11,3,IT ENDS WITH US,Colleen Hoover
2022,2022-12-11,4,VERITY,Colleen Hoover
2022,2022-12-11,5,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-12-11,6,THE BOYS FROM BILOXI,John Grisham
2022,2022-12-11,7,UGLY LOVE,Colleen Hoover
2022,2022-12-11,8,THE WHITTIERS,Danielle Steel
2022,2022-12-11,9,FAIRY TALE,Stephen King
2022,2022-12-11,10,LESSONS IN CHEMISTRY,Bonnie Garmus
2022,2022-12-11,11,NOVEMBER 9,Colleen Hoover
2022,2022-12-11,12,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-12-11,13,A CHRISTMAS MEMORY,Richard Paul Evans
2022,2022-12-11,14,DESERT STAR,Michael Connelly
2022,2022-12-11,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-12-18,1,A WORLD OF CURIOSITIES,Louise Penny
2022,2022-12-18,2,IT STARTS WITH US,Colleen Hoover
2022,2022-12-18,3,IT ENDS WITH US,Colleen Hoover
2022,2022-12-18,4,VERITY,Colleen Hoover
2022,2022-12-18,5,THE BOYS FROM BILOXI,John Grisham
2022,2022-12-18,6,LESSONS IN CHEMISTRY,Bonnie Garmus
2022,2022-12-18,7,FAIRY TALE,Stephen King
2022,2022-12-18,8,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-12-18,9,TRIPLE CROSS,James Patterson
2022,2022-12-18,10,UGLY LOVE,Colleen Hoover
2022,2022-12-18,11,DEMON COPPERHEAD,Barbara Kingsolver
2022,2022-12-18,12,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-12-18,13,DESERT STAR,Michael Connelly
2022,2022-12-18,14,THE CHOICE,Nora Roberts
2022,2022-12-18,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2022,2022-12-25,1,IT STARTS WITH US,Colleen Hoover
2022,2022-12-25,2,IT ENDS WITH US,Colleen Hoover
2022,2022-12-25,3,LESSONS IN CHEMISTRY,Bonnie Garmus
2022,2022-12-25,4,VERITY,Colleen Hoover
2022,2022-12-25,5,THE BOYS FROM BILOXI,John Grisham
2022,2022-12-25,6,TOM CLANCY: RED WINTER,Marc Cameron
2022,2022-12-25,7,FAIRY TALE,Stephen King
2022,2022-12-25,8,A WORLD OF CURIOSITIES,Louise Penny
2022,2022-12-25,9,WHERE THE CRAWDADS SING,Delia Owens
2022,2022-12-25,10,UGLY LOVE,Colleen Hoover
2022,2022-12-25,11,DEMON COPPERHEAD,Barbara Kingsolver
2022,2022-12-25,12,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2022,2022-12-25,13,TRIPLE CROSS,James Patterson
2022,2022-12-25,14,DESERT STAR,Michael Connelly
2022,2022-12-25,15,STELLA MARIS,Cormac McCarthy
2023,2023-01-01,1,IT STARTS WITH US,Colleen Hoover
2023,2023-01-01,2,IT ENDS WITH US,Colleen Hoover
2023,2023-01-01,3,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-01-01,4,VERITY,Colleen Hoover
2023,2023-01-01,5,THE BOYS FROM BILOXI,John Grisham
2023,2023-01-01,6,FAIRY TALE,Stephen King
2023,2023-01-01,7,WHERE THE CRAWDADS SING,Delia Owens
2023,2023-01-01,8,UGLY LOVE,Colleen Hoover
2023,2023-01-01,9,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-01-01,10,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-01-01,11,DREAMLAND,Nicholas Sparks
2023,2023-01-01,12,A WORLD OF CURIOSITIES,Louise Penny
2023,2023-01-01,13,NOVEMBER 9,Colleen Hoover
2023,2023-01-01,14,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-01-01,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2023,2023-01-08,1,IT STARTS WITH US,Colleen Hoover
2023,2023-01-08,2,IT ENDS WITH US,Colleen Hoover
2023,2023-01-08,3,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-01-08,4,VERITY,Colleen Hoover
2023,2023-01-08,5,THE BOYS FROM BILOXI,John Grisham
2023,2023-01-08,6,FAIRY TALE,Stephen King
2023,2023-01-08,7,WHERE THE CRAWDADS SING,Delia Owens
2023,2023-01-08,8,UGLY LOVE,Colleen Hoover
2023,2023-01-08,9,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-01-08,10,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-01-08,11,DREAMLAND,Nicholas Sparks
2023,2023-01-08,12,NOVEMBER 9,Colleen Hoover
2023,2023-01-08,13,THE SILENT PATIENT,Alex Michaelides
2023,2023-01-08,14,TRIPLE CROSS,James Patterson
2023,2023-01-08,15,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2023,2023-01-15,1,IT STARTS WITH US,Colleen Hoover
2023,2023-01-15,2,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-01-15,3,IT ENDS WITH US,Colleen Hoover
2023,2023-01-15,4,VERITY,Colleen Hoover
2023,2023-01-15,5,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-01-15,6,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2023,2023-01-15,7,UGLY LOVE,Colleen Hoover
2023,2023-01-15,8,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-01-15,9,THE BOYS FROM BILOXI,John Grisham
2023,2023-01-15,10,DESERT STAR,Michael Connelly
2023,2023-01-15,11,DREAMLAND,Nicholas Sparks
2023,2023-01-15,12,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-01-15,13,THE SILENT PATIENT,Alex Michaelides
2023,2023-01-15,14,FAIRY TALE,Stephen King
2023,2023-01-15,15,BABEL,R.F. Kuang
2023,2023-01-22,1,IT STARTS WITH US,Colleen Hoover
2023,2023-01-22,2,IT ENDS WITH US,Colleen Hoover
2023,2023-01-22,3,VERITY,Colleen Hoover
2023,2023-01-22,4,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-01-22,5,WITHOUT A TRACE,Danielle Steel
2023,2023-01-22,6,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-01-22,7,UGLY LOVE,Colleen Hoover
2023,2023-01-22,8,THE HOUSE IN THE PINES,Ana Reyes
2023,2023-01-22,9,THE SILENT PATIENT,Alex Michaelides
2023,2023-01-22,10,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-01-22,11,THE BOYS FROM BILOXI,John Grisham
2023,2023-01-22,12,THE MAID,Nita Prose
2023,2023-01-22,13,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-01-22,14,WHERE THE CRAWDADS SING,Delia Owens
2023,2023-01-22,15,LOATHE TO LOVE YOU,Ali Hazelwood
2023,2023-01-29,1,IT STARTS WITH US,Colleen Hoover
2023,2023-01-29,2,IT ENDS WITH US,Colleen Hoover
2023,2023-01-29,3,THE HOUSE OF WOLVES,James Patterson and Mike Lupica
2023,2023-01-29,4,VERITY,Colleen Hoover
2023,2023-01-29,5,HELL BENT,Leigh Bardugo
2023,2023-01-29,6,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-01-29,7,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-01-29,8,UGLY LOVE,Colleen Hoover
2023,2023-01-29,9,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-01-29,10,THE HOUSE IN THE PINES,Ana Reyes
2023,2023-01-29,11,MAD HONEY,Jodi Picoult and Jennifer Finney Boylan
2023,2023-01-29,12,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-01-29,13,THE SILENT PATIENT,Alex Michaelides
2023,2023-01-29,14,THE BOYS FROM BILOXI,John Grisham
2023,2023-01-29,15,THINGS WE NEVER GOT OVER,Lucy Score
2023,2023-02-05,1,IT STARTS WITH US,Colleen Hoover
2023,2023-02-05,2,IT ENDS WITH US,Colleen Hoover
2023,2023-02-05,3,THE CABINET OF DR. LENG,Douglas Preston and Lincoln Child
2023,2023-02-05,4,VERITY,Colleen Hoover
2023,2023-02-05,5,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-02-05,6,THE HOUSE OF WOLVES,James Patterson and Mike Lupica
2023,2023-02-05,7,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-02-05,8,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-02-05,9,UGLY LOVE,Colleen Hoover
2023,2023-02-05,10,HOW TO SELL A HAUNTED HOUSE,Grady Hendrix
2023,2023-02-05,11,THE HOUSE IN THE PINES,Ana Reyes
2023,2023-02-05,12,THE SILENT PATIENT,Alex Michaelides
2023,2023-02-05,13,A MAN CALLED OVE,Fredrik Backman
2023,2023-02-05,14,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-02-05,15,THE BOYS FROM BILOXI,John Grisham
2023,2023-02-12,1,IT ENDS WITH US,Colleen Hoover
2023,2023-02-12,2,IT STARTS WITH US,Colleen Hoover
2023,2023-02-12,3,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-02-12,4,VERITY,Colleen Hoover
2023,2023-02-12,5,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-02-12,6,UGLY LOVE,Colleen Hoover
2023,2023-02-12,7,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-02-12,8,RECOVERY ROAD,Christine Feehan
2023,2023-02-12,9,THE HOUSE OF WOLVES,James Patterson and Mike Lupica
2023,2023-02-12,10,THE HOUSE IN THE PINES,Ana Reyes
2023,2023-02-12,11,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-02-12,12,THE SILENT PATIENT,Alex Michaelides
2023,2023-02-12,13,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-02-12,14,THE DEVIL'S RANSOM,Brad Taylor
2023,2023-02-12,15,THE BOYS FROM BILOXI,John Grisham
2023,2023-02-19,1,IT ENDS WITH US,Colleen Hoover
2023,2023-02-19,2,IT STARTS WITH US,Colleen Hoover
2023,2023-02-19,3,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-02-19,4,VERITY,Colleen Hoover
2023,2023-02-19,5,HEART BONES,Colleen Hoover
2023,2023-02-19,6,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-02-19,7,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-02-19,8,UGLY LOVE,Colleen Hoover
2023,2023-02-19,9,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-02-19,10,EXILES,Jane Harper
2023,2023-02-19,11,THE SILENT PATIENT,Alex Michaelides
2023,2023-02-19,12,THE HOUSE IN THE PINES,Ana Reyes
2023,2023-02-19,13,NOVEMBER 9,Colleen Hoover
2023,2023-02-19,14,THINGS WE NEVER GOT OVER,Lucy Score
2023,2023-02-19,15,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-02-26,1,ENCORE IN DEATH,J.D. Robb
2023,2023-02-26,2,IT ENDS WITH US,Colleen Hoover
2023,2023-02-26,3,IT STARTS WITH US,Colleen Hoover
2023,2023-02-26,4,HEART BONES,Colleen Hoover
2023,2023-02-26,5,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-02-26,6,SOMEONE ELSE'S SHOES,Jojo Moyes
2023,2023-02-26,7,SECRETLY YOURS,Tessa Bailey
2023,2023-02-26,8,VERITY,Colleen Hoover
2023,2023-02-26,9,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-02-26,10,UGLY LOVE,Colleen Hoover
2023,2023-02-26,11,UNNATURAL HISTORY,Jonathan Kellerman
2023,2023-02-26,12,RADIANT SIN,Katee Robert
2023,2023-02-26,13,ICEBREAKER,Hannah Grace
2023,2023-02-26,14,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-02-26,15,THE SILENT PATIENT,Alex Michaelides
2023,2023-03-05,1,IT STARTS WITH US,Colleen Hoover
2023,2023-03-05,2,IT ENDS WITH US,Colleen Hoover
2023,2023-03-05,3,HEART BONES,Colleen Hoover
2023,2023-03-05,4,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-03-05,5,VERITY,Colleen Hoover
2023,2023-03-05,6,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-03-05,7,UGLY LOVE,Colleen Hoover
2023,2023-03-05,8,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-03-05,9,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-03-05,10,SOMEONE ELSE'S SHOES,Jojo Moyes
2023,2023-03-05,11,3 DAYS TO LIVE,James Patterson
2023,2023-03-05,12,THE LAST ORPHAN,Gregg Hurwitz
2023,2023-03-05,13,THINGS WE NEVER GOT OVER,Lucy Score
2023,2023-03-05,14,THE SILENT PATIENT,Alex Michaelides
2023,2023-03-05,15,DEMON COPPERHEAD,Barbara Kingsolver
2023,2023-03-12,1,THINGS WE HIDE FROM THE LIGHT,Lucy Score
2023,2023-03-12,2,IT STARTS WITH US,Colleen Hoover
2023,2023-03-12,3,IT ENDS WITH US,Colleen Hoover
2023,2023-03-12,4,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-03-12,5,BURNER,Mark Greaney
2023,2023-03-12,6,HEART BONES,Colleen Hoover
2023,2023-03-12,7,VERITY,Colleen Hoover
2023,2023-03-12,8,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-03-12,9,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-03-12,10,THE LAST KINGDOM,Steve Berry
2023,2023-03-12,11,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-03-12,12,UGLY LOVE,Colleen Hoover
2023,2023-03-12,13,I HAVE SOME QUESTIONS FOR YOU,Rebecca Makkai
2023,2023-03-12,14,SOMEONE ELSE'S SHOES,Jojo Moyes
2023,2023-03-12,15,THE PARIS APARTMENT,Lucy Foley
2023,2023-03-19,1,STORM WATCH,C.J. Box
2023,2023-03-19,2,NEVER NEVER,Colleen Hoover and Tarryn Fisher
2023,2023-03-19,3,IT STARTS WITH US,Colleen Hoover
2023,2023-03-19,4,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-03-19,5,IT ENDS WITH US,Colleen Hoover
2023,2023-03-19,6,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-03-19,7,VERITY,Colleen Hoover
2023,2023-03-19,8,HEART BONES,Colleen Hoover
2023,2023-03-19,9,A DAY OF FALLEN NIGHT,Samantha Shannon
2023,2023-03-19,10,THINGS WE HIDE FROM THE LIGHT,Lucy Score
2023,2023-03-19,11,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-03-19,12,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-03-19,13,UGLY LOVE,Colleen Hoover
2023,2023-03-19,14,THE PARIS APARTMENT,Lucy Foley
2023,2023-03-19,15,SOMEONE ELSE'S SHOES,Jojo Moyes
2023,2023-03-26,1,IT STARTS WITH US,Colleen Hoover
2023,2023-03-26,2,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-03-26,3,IT ENDS WITH US,Colleen Hoover
2023,2023-03-26,4,NEVER NEVER,Colleen Hoover and Tarryn Fisher
2023,2023-03-26,5,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-03-26,6,WORTHY OPPONENTS,Danielle Steel
2023,2023-03-26,7,HEART BONES,Colleen Hoover
2023,2023-03-26,8,VERITY,Colleen Hoover
2023,2023-03-26,9,STORM WATCH,C.J. Box
2023,2023-03-26,10,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-03-26,11,PINEAPPLE STREET,Jenny Jackson
2023,2023-03-26,12,UGLY LOVE,Colleen Hoover
2023,2023-03-26,13,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-03-26,14,THINGS WE HIDE FROM THE LIGHT,Lucy Score
2023,2023-03-26,15,THE PARIS APARTMENT,Lucy Foley
2023,2023-04-02,1,I WILL FIND YOU,Harlan Coben
2023,2023-04-02,2,HELLO BEAUTIFUL,Ann Napolitano
2023,2023-04-02,3,IT STARTS WITH US,Colleen Hoover
2023,2023-04-02,4,IT ENDS WITH US,Colleen Hoover
2023,2023-04-02,5,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-04-02,6,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-04-02,7,NEVER NEVER,Colleen Hoover and Tarryn Fisher
2023,2023-04-02,8,VERITY,Colleen Hoover
2023,2023-04-02,9,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-04-02,10,HEART BONES,Colleen Hoover
2023,2023-04-02,11,UGLY LOVE,Colleen Hoover
2023,2023-04-02,12,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
2023,2023-04-02,13,PINEAPPLE STREET,Jenny Jackson
2023,2023-04-02,14,THINGS WE HIDE FROM THE LIGHT,Lucy Score
2023,2023-04-02,15,STORM WATCH,C.J. Box
2023,2023-04-09,1,IT STARTS WITH US,Colleen Hoover
2023,2023-04-09,2,LESSONS IN CHEMISTRY,Bonnie Garmus
2023,2023-04-09,3,DAISY JONES & THE SIX,Taylor Jenkins Reid
2023,2023-04-09,4,IT ENDS WITH US,Colleen Hoover
2023,2023-04-09,5,COUNTDOWN,James Patterson and Brendan DuBois
2023,2023-04-09,6,I WILL FIND YOU,Harlan Coben
2023,2023-04-09,7,HELLO BEAUTIFUL,Ann Napolitano
2023,2023-04-09,8,THE SEVEN HUSBANDS OF EVELYN HUGO,Taylor Jenkins Reid
2023,2023-04-09,9,VERITY,Colleen Hoover
2023,2023-04-09,10,NEVER NEVER,Colleen Hoover and Tarryn Fisher
2023,2023-04-09,11,THE LAST THING HE TOLD ME,Laura Dave
2023,2023-04-09,12,SMOLDER,Laurell K. Hamilton
2023,2023-04-09,13,THE WHITE LADY,Jacqueline Winspear
2023,2023-04-09,14,HEART BONES,Colleen Hoover
2023,2023-04-09,15,"TOMORROW, AND TOMORROW, AND TOMORROW",Gabrielle Zevin
